Project URL,Branch Name,Run,Cover Version,Cover Runtime (minutes),Total Lines of Code,Coverable Lines of Code,Total Pitest Mutations,Existing Test Count,Existing Line Coverage,Existing Covered Pitest Mutations,Existing Pitest Test Strength,Diffblue Test Count,Diffblue Line Coverage,Diffblue Covered Pitest Mutations,Diffblue Pitest Test Strength,Combined Line Coverage,Combined Covered Pitest Mutations,Combined Pitest Test Strength
https://github.com/Diffblue-benchmarks/finmath-smart-derivative-contract,https://github.com/Diffblue-benchmarks/finmath-smart-derivative-contract/tree/diffblue/weekly-pov-2025.02.02,,2025.02.02,46.01,4743,2339,,85,43.44%,,,236,39.64%,,,58.74%,,
